study_id,n_successful_sims,true_mu02,true_mu03,true_kappa2,true_omega2,true_omega3,rec_mean_mu02,rec_mean_mu03,rec_mean_kappa2,rec_mean_omega2,rec_mean_omega3,rec_b1_mu02,rec_b1_mu03,rec_b1_kappa2,rec_b1_omega2,rec_b1_omega3,rec_b2_mu02,rec_b2_mu03,rec_b2_kappa2,rec_b2_omega2,rec_b2_omega3,mu02_sim1,mu03_sim1,kappa2_sim1,omega2_sim1,omega3_sim1,mu02_sim2,mu03_sim2,kappa2_sim2,omega2_sim2,omega3_sim2,mu02_sim3,mu03_sim3,kappa2_sim3,omega2_sim3,omega3_sim3,mu02_sim4,mu03_sim4,kappa2_sim4,omega2_sim4,omega3_sim4,mu02_sim5,mu03_sim5,kappa2_sim5,omega2_sim5,omega3_sim5,mu02_sim6,mu03_sim6,kappa2_sim6,omega2_sim6,omega3_sim6,mu02_sim7,mu03_sim7,kappa2_sim7,omega2_sim7,omega3_sim7,mu02_sim8,mu03_sim8,kappa2_sim8,omega2_sim8,omega3_sim8,mu02_sim9,mu03_sim9,kappa2_sim9,omega2_sim9,omega3_sim9,mu02_sim10,mu03_sim10,kappa2_sim10,omega2_sim10,omega3_sim10,mu02_b1_sim1,mu03_b1_sim1,kappa2_b1_sim1,omega2_b1_sim1,omega3_b1_sim1,mu02_b1_sim2,mu03_b1_sim2,kappa2_b1_sim2,omega2_b1_sim2,omega3_b1_sim2,mu02_b1_sim3,mu03_b1_sim3,kappa2_b1_sim3,omega2_b1_sim3,omega3_b1_sim3,mu02_b1_sim4,mu03_b1_sim4,kappa2_b1_sim4,omega2_b1_sim4,omega3_b1_sim4,mu02_b1_sim5,mu03_b1_sim5,kappa2_b1_sim5,omega2_b1_sim5,omega3_b1_sim5,mu02_b1_sim6,mu03_b1_sim6,kappa2_b1_sim6,omega2_b1_sim6,omega3_b1_sim6,mu02_b1_sim7,mu03_b1_sim7,kappa2_b1_sim7,omega2_b1_sim7,omega3_b1_sim7,mu02_b1_sim8,mu03_b1_sim8,kappa2_b1_sim8,omega2_b1_sim8,omega3_b1_sim8,mu02_b1_sim9,mu03_b1_sim9,kappa2_b1_sim9,omega2_b1_sim9,omega3_b1_sim9,mu02_b1_sim10,mu03_b1_sim10,kappa2_b1_sim10,omega2_b1_sim10,omega3_b1_sim10,mu02_b2_sim1,mu03_b2_sim1,kappa2_b2_sim1,omega2_b2_sim1,omega3_b2_sim1,mu02_b2_sim2,mu03_b2_sim2,kappa2_b2_sim2,omega2_b2_sim2,omega3_b2_sim2,mu02_b2_sim3,mu03_b2_sim3,kappa2_b2_sim3,omega2_b2_sim3,omega3_b2_sim3,mu02_b2_sim4,mu03_b2_sim4,kappa2_b2_sim4,omega2_b2_sim4,omega3_b2_sim4,mu02_b2_sim5,mu03_b2_sim5,kappa2_b2_sim5,omega2_b2_sim5,omega3_b2_sim5,mu02_b2_sim6,mu03_b2_sim6,kappa2_b2_sim6,omega2_b2_sim6,omega3_b2_sim6,mu02_b2_sim7,mu03_b2_sim7,kappa2_b2_sim7,omega2_b2_sim7,omega3_b2_sim7,mu02_b2_sim8,mu03_b2_sim8,kappa2_b2_sim8,omega2_b2_sim8,omega3_b2_sim8,mu02_b2_sim9,mu03_b2_sim9,kappa2_b2_sim9,omega2_b2_sim9,omega3_b2_sim9,mu02_b2_sim10,mu03_b2_sim10,kappa2_b2_sim10,omega2_b2_sim10,omega3_b2_sim10,sim1_success,sim2_success,sim3_success,sim4_success,sim5_success,sim6_success,sim7_success,sim8_success,sim9_success,sim10_success
TP745,0,0.109985869,-0.4803417215,0.441280846,2.4483582585,-0.784284128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0
TP802,10,0.034645977,0.611166548,0.5341230685,-0.289032521,-1.0003148325,-0.000621628613211203,0.999243152329081,0.604674739502785,-1.84827014871084,-1.98506274862076,-0.00013863829238948,0.999931173563702,0.603949130542319,-1.86580448670368,-1.98657634455997,-0.00110461893403292,0.998555131094461,0.605400348463253,-1.830735810718,-1.98354915268155,0.00172108455929689,0.999798037146941,0.603263676020387,-1.90519352416469,-1.99093715769551,-0.000753269521866143,0.998830198488547,0.600517208854983,-1.95093926375741,-1.99414696011906,0.00353892932916664,1.0029476521202,0.606554977832768,-1.78749194238742,-1.98472348376821,-0.00408908325835224,0.999086696480479,0.607274986732934,-1.76171773363227,-1.97617321016362,0.000562393608339585,1.00076585815592,0.604583985887156,-1.88148480442114,-1.98590953925563,-0.00933345401868143,0.993378250702327,0.603527100276496,-1.889777127269,-1.99358520909155,0.000770019985123604,1.0002203532581,0.606979704391506,-1.83209113200355,-1.98784070960951,0.00404965423958038,0.999691778588971,0.598245496079346,-1.9548241395695,-1.99643749672408,0.000547883724729643,1.00035262383411,0.601460604032706,-1.9340580158756,-1.99400499992877,-0.00323044477944895,0.997360074515225,0.614339654919574,-1.58512380402785,-1.94686871985166,0.000847111341862871,1.0005704996328,0.603562907281135,-1.89597692738111,-1.98918643170263,0.000111607510315086,0.999110377480614,0.597875009828152,-1.99795389220027,-1.99733506931067,0.000558275506506643,1.0035915872112,0.60613626064642,-1.75681861291494,-1.98282355142255,-0.00341318169789778,1.00135632598043,0.606727293565277,-1.78310469757981,-1.96979570266671,-0.00207306763057161,0.997179023908979,0.600736043557027,-2.00006543043795,-1.99972968799878,-0.00644226404246542,0.995965125945347,0.603120174196928,-1.91176028987739,-1.992198217339,0.00180157610851238,1.00213559804701,0.603576697716683,-1.88371411065414,-1.98567231104316,0.00315015754296474,0.999671885612744,0.602489836357653,-1.88942955279696,-1.9928504303867,0.000985149255710712,1.00015948528199,0.604824251516678,-1.86352825049815,-1.98985490981359,0.00308825318116758,0.999571826535903,0.610442830757232,-1.67569310269613,-1.96631713391592,0.0025950577767309,0.999025574661085,0.602964444759639,-1.91441012094826,-1.99268788368838,-0.00161814655404737,0.998550019496479,0.603159407881814,-1.90392463531456,-1.99095885092746,0.00651958315182663,1.0023037170292,0.606973695019116,-1.81816527185989,-1.98662341611386,-0.0047649848188067,0.996817066980526,0.60782267990059,-1.74033076968473,-1.98255071766054,0.00319785484725078,1.00435269240286,0.608431928217285,-1.76290417840432,-1.97208939051248,-0.0122246439948974,0.990791375459308,0.603934026356063,-1.86779396466061,-1.99497220084411,-0.000261536138265173,0.998305108469183,0.610382711066329,-1.78046815335297,-1.99000910817585,0.00494915093619602,0.999711671565197,0.594001155801039,-2.02021872634204,-2.00002456306146,0.000110618193748575,1.00054576238623,0.598096956548734,-2.00458778125305,-1.99815509004395,-0.00954914274006548,0.995148322494547,0.618236479081916,-1.49455450535956,-1.9274203057874,1,1,1,1,1,1,1,1,1,1
TP845,10,-0.1416854595,-0.0631225665,0.4814029485,0.9832522595,0.068819941,-0.0445876792361593,0.375983455618122,0.581686458226706,-0.745994864024439,-1.1560019839656,-0.0384490024809699,0.617906916150559,0.573864354463122,-0.510321797546926,-0.726823179965523,-0.0507263559913487,0.134059995085685,0.58950856199029,-0.981667930501952,-1.58518078796567,-0.107201897326222,0.673445237268382,0.55572903609303,-0.454854381685105,-0.77946249416406,-0.0318644317610628,-0.0695838905812089,0.53521024496304,0.341806627387736,0.270391871200303,-0.0127556883151679,1.00130713012138,0.618359517236579,-1.48890434451632,-1.92003306685318,-0.212960128782238,-0.773452407392225,0.531206218725434,0.171463278581873,-0.353869008290817,-0.0213379167517506,0.995000352755896,0.624355236051792,-1.26837175043592,-1.9030905493775,-0.0608299583927057,-1.81399560447208,0.521546505226624,0.0105152637209261,-0.433497510324949,-0.0154485950141517,0.998220990765615,0.617991999482874,-1.53175853530965,-1.93065392631553,0.01256755911791,0.756156766227483,0.5645398989063,-0.520471503297383,-0.702846205193943,-0.0035061191651947,0.996725038885648,0.615687647678836,-1.5583695673196,-1.95028466421319,0.0074603840289904,0.996010942602329,0.632238277902553,-1.16100372737095,-1.8566742861231,-0.0868108126282552,0.678204824379918,0.496017098497417,0.573701437693008,0.377317621273427,0.0493167700474946,0.415926791477622,0.527312696495487,0.621368467104548,0.59165316008611,-0.0129757015168291,0.999738052525294,0.630225096120353,-1.20384926340823,-1.85467476937615,-0.205660791864785,-0.178634290088709,0.536284011863329,0.0980600276570422,0.40324658841015,-0.0119598742320929,0.998066778667355,0.630298040533679,-1.22349001705866,-1.86578918467713,-0.154082580588297,-0.503553039126684,0.554331829351023,0.261407966805037,0.319278318887182,-0.00503393539281465,1.00327290600402,0.608413826437221,-1.75619095374561,-1.968362159515,0.0335597747919055,0.764239845472466,0.510697646888514,0.318829608142918,0.526973837541192,0.00606782632008668,1.00250005917836,0.614717677615295,-1.59777498785554,-1.93844598155482,0.00308930025388823,0.999307233015949,0.630345620828905,-1.19528026080377,-1.85942923073019,-0.127592982024188,0.668685650156845,0.615440973688643,-1.48341020106322,-1.93624260960155,-0.11304563356962,-0.555094572640039,0.543107793430594,0.0622447876709244,-0.0508694176855043,-0.0125356751135067,1.00287620771746,0.606493938352805,-1.77395942562441,-1.98539136433021,-0.220259465699691,-1.36827052469574,0.526128425587539,0.244866529506703,-1.11098460499178,-0.0307159592714082,0.991933926844436,0.618412431569905,-1.31325348381317,-1.94039191407787,0.0324226638028855,-3.12443816981747,0.488761181102226,-0.240377439363185,-1.18627333953708,-0.0258632546354888,0.993169075527208,0.627570172528527,-1.30732611687369,-1.89294569311607,-0.00842465655608555,0.7480736869825,0.618382150924086,-1.35977261473768,-1.93266624792908,-0.0130800646504761,0.990950018592941,0.616657617742377,-1.51896414678366,-1.96212334687155,0.0118314678040926,0.992714652188709,0.634130934976202,-1.12672719393812,-1.85391934151601,1,1,1,1,1,1,1,1,1,1
TP850,0,-0.399601921,-1.525690056,0.453759186,1.9067694505,-0.3121305955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0
TP818,10,0.0051859455,0.992774156,0.604534964,-1.815047785,-1.993319695,-0.000218300651279022,1.0008993543346,0.599636823773534,-2.00546072107892,-1.99886442045255,0.00010568088087002,1.00040503567132,0.600034153210002,-1.99121359718427,-1.99873399441035,-0.000542282183428065,1.00139367299789,0.599239494337065,-2.01970784497356,-1.99899484649475,0.00254129702961686,0.998513889984889,0.60614424338379,-1.80619519028053,-1.97897688543246,-0.000449237782331082,1.00118796921691,0.599231018721353,-2.02507948281097,-1.99992095941814,0.000880587169052837,1.0069798393086,0.597311081877986,-2.04439586498281,-2.00258124379268,-0.000854099700861662,1.00219215408355,0.595032640716629,-2.07210127863457,-2.00437662298796,0.00207195371593336,1.00192772674696,0.601824620165665,-1.99645760449828,-1.99807259699313,-0.00249004203542722,1.00046655072882,0.596665736280921,-2.04178591340226,-2.00166888789722,0.00293089568474499,0.999200675447661,0.600781471332539,-2.03325427893118,-2.00241197967147,-0.00111291951257573,0.997083900219653,0.601540290877383,-1.96365929025434,-1.99856915807419,-0.0075415503853502,1.00182577375029,0.599724725169888,-2.01443208557001,-2.00033070175518,0.00184010930440763,0.999615063858709,0.598112409209183,-2.05724622142424,-2.0017351685031,0.000290847846785307,0.998418871247998,0.601906380364267,-1.9160856990317,-1.99313472105764,0.000844458845444858,1.00022165787507,0.602316639182424,-1.9926928566787,-1.99970294669467,0.00233371916618499,1.00446225231733,0.597336898086182,-2.05317747663843,-2.00298003708063,-0.000697258733183013,1.00303564559987,0.595716517168424,-2.07189043209476,-2.00250121096169,0.00284827278816675,1.00151990462487,0.604073876951451,-1.88149817054049,-1.99184633990335,-0.00179220294176537,0.999262712486408,0.597604378234889,-2.00762053626643,-2.00040596778623,0.00350917208158729,1.00026800190744,0.602610775214795,-1.99609968412157,-1.99915619547093,-0.0011204446188781,0.996347996712527,0.604152569829984,-1.84560856214898,-1.99296360615146,-0.00694884252164716,1.00087190940813,0.59970189000535,-2.00376775308143,-1.99888027203866,0.00178908689600464,0.999641404533509,0.594921607062251,-2.14369480124023,-2.00576864695829,0.00479174621244842,0.998608908721781,0.610382106403312,-1.69630468152935,-1.96481904980728,-0.00174293441010702,1.00215428055875,0.596145398260281,-2.05746610894325,-2.0001389721416,-0.00057254482807932,1.00949742629987,0.59728526566979,-2.03561425332719,-2.00218245050472,-0.00101094066854031,1.00134866256723,0.594348764264834,-2.07231212517438,-2.00625203501423,0.00129563464369996,1.00233554886905,0.599575363379879,-2.11141703845607,-2.00429885408291,-0.00318788112908907,1.00167038897123,0.595727094326953,-2.07595129053808,-2.00293180800822,0.00235261928790268,0.998133348987883,0.598952167450284,-2.07040887374079,-2.00566776387202,-0.00110539440627336,0.997819803726778,0.598928011924782,-2.08171001835969,-2.00417470999693,-0.00813425824905325,1.00277963809246,0.599747560334425,-2.02509641805859,-2.00178113147169,0.00189113171281062,0.99958872318391,0.601303211356114,-1.97079764160826,-1.99770169004791,1,1,1,1,1,1,1,1,1,1
TP840,10,-0.0528558635,0.598485604,0.5558587285,0.1715583445,-0.816422731,-0.000222676568659691,0.999235176580779,0.603044472743147,-1.91283799637134,-1.99246207509902,-3.77874027168403e-05,0.99920275032356,0.602665294142888,-1.92086892813485,-1.99191143601992,-0.000407565734602542,0.999267602837998,0.603423651343406,-1.90480706460783,-1.99301271417812,-0.000968832632435861,1.00074627839285,0.603068334424675,-1.89676989529412,-1.98825540721715,0.00395481445098333,1.00097519015304,0.604724067648878,-1.87061535767322,-1.99098283215109,-0.00277044582903669,0.992721540780029,0.607790085671539,-1.7649024456861,-1.98026972821264,0.00687519463591034,1.00300429726978,0.600763033690625,-1.90706700262958,-1.98803955618705,0.00127536649417856,0.999921962459076,0.602398433544009,-1.88909497191146,-1.992923588906,-0.00152995544685893,0.999315262483344,0.599910769067684,-1.9782984109361,-1.99912481118064,0.000484939683448803,0.999737640825598,0.602642314300135,-1.90732408440579,-1.99279900815535,7.89512398019928e-05,0.997194800334927,0.603165065455162,-1.94003447941142,-1.99810991326517,-0.00141757311095317,0.999198625454569,0.599714741448691,-1.9987088630017,-1.99913152923465,-0.00820922517163529,0.999536167654579,0.606267882180074,-1.97556445276393,-1.99498437648046,-0.00120741543601704,1.0003628550012,0.600877070058567,-1.94105608162478,-1.99094675093748,0.00289114456818031,1.00152365557027,0.60293024197195,-1.94617388940927,-1.99188213265745,-0.00345607154319331,0.99338303691247,0.611692446614722,-1.64016772692509,-1.96670032547516,0.00436869795552488,1.00304514757332,0.605679015783997,-1.84601408221187,-1.97868043422991,-0.000375826063200781,1.00064495337507,0.598011859295439,-2.00388274591906,-1.99912873016547,-0.000809614966591566,1.00066414180101,0.600526981668553,-1.99796370799477,-1.99942528773612,0.000491047384042781,0.99970133222595,0.594891569667727,-2.01499595170285,-2.0006018461744,0.00262516714642434,0.997859303665849,0.604078311722004,-1.91461925668155,-1.99798302922587,-0.00171873970916973,0.998042173176277,0.599964581961846,-1.99651517615422,-1.99872554362661,-0.00318626336316828,0.996800903934185,0.608000862684078,-1.90730066272505,-1.99504027997069,-0.000730249828854681,1.0011297017845,0.605259598790784,-1.85248370896346,-1.98556406349683,0.00501848433378636,1.0004267247358,0.606517893325806,-1.79505682593716,-1.99008353164473,-0.00208482011488007,0.992060044647589,0.603887724728356,-1.88963716444711,-1.99383913095012,0.0093816913162958,1.00296344696624,0.595847051597253,-1.9681199230473,-1.99739867814419,0.0029265590515579,0.999198971543079,0.606785007792579,-1.77430719790386,-1.98671844764654,-0.00225029592712628,0.997966383165682,0.599294556466816,-1.95863311387743,-1.99882433462516,0.000478831982854825,0.999773949425245,0.610393058932543,-1.79965221710873,-1.98499617013629,-0.00246726466682035,0.996530297004005,0.602251819188319,-1.9654497021413,-1.99823679730447,-0.00111640651273661,1.00035507773286,0.599464900935537,-2.00090254984919,-1.99953751484269,-0.0132321869801023,1.00227143137497,0.604534901676069,-2.0438282428028,-1.99492847299022,1,1,1,1,1,1,1,1,1,1
TP811,10,-0.017333655,0.9220035755,0.5293512975,0.442287171,-0.9674908265,-0.00054981769159491,0.99977600116218,0.602498394463107,-1.92237969228414,-1.99306356173128,-0.00023906851928977,1.00010463503583,0.602109242569447,-1.94127107704649,-1.99464111455759,-0.000860566863900049,0.999447367288533,0.602887546356768,-1.90348830752178,-1.99148600890497,0.00132271578867693,1.00177590608933,0.602998138912578,-1.89873442610081,-1.99394045057166,0.00112616569458706,1.00120504054572,0.604285803975809,-1.90385695864715,-1.99090454799989,0.00490419994825256,0.998532196587774,0.604495700797955,-1.93083877058758,-1.9936354867103,0.0021899136829364,0.997562495585764,0.606943279838841,-1.89033588057303,-1.99531572817032,0.00220288569511526,0.994282153859788,0.595964838457944,-1.96880871523159,-1.99915734116185,-0.00991825178933126,0.994989074173928,0.60579203219151,-1.80254950323625,-1.97616245119605,0.00199130177187383,0.997556915747608,0.600522822206413,-1.9216155294594,-1.99487443536152,-0.0043998520699121,1.00324846507505,0.604737386900065,-1.90314685664579,-1.99494834386959,-0.0019055840802023,1.00538823660425,0.601382605021374,-1.9826594588057,-1.99355002300083,-0.00301167155794549,1.00321952735258,0.597861336328583,-2.02125082355408,-1.99814680927077,0.00159174299192205,1.00181484796123,0.603757016366211,-1.90941060862829,-1.99415605691248,8.61691167307765e-05,1.00144429938691,0.603968220350297,-1.87160801863089,-1.98685029394789,0.00251124285362079,0.998865909320694,0.604493775283992,-1.9888851935627,-1.9982940553486,0.00274211770298099,1.00093870698999,0.605444468393901,-1.98024895684408,-1.99683548724874,0.00240830345175072,0.993208757776594,0.598451956065323,-1.91972559737726,-1.99828904233515,-0.00177006121570236,0.997576024902513,0.602308520721447,-1.92894992512774,-1.99695318775778,-0.00101726221160632,0.998082567824866,0.595257073763502,-2.01621359244677,-2.00160120144872,-0.00395905106674016,1.00242784451639,0.601509346703507,-1.9775846373542,-1.99738204730789,-0.00112223774734817,1.0045333796967,0.603894199072066,-1.88124141445558,-1.98375504582951,-0.00386164906850601,1.00215401198238,0.602007848974219,-1.93884282603739,-1.99229472743915,0.00105368858543181,1.00173696421744,0.602239261458945,-1.88805824357333,-1.99372484423085,0.00216616227244335,1.00096578170453,0.604603387601321,-1.9361058986634,-1.99495880205188,0.00729715704288434,0.998198483854854,0.604497626311918,-1.87279234761246,-1.988976918072,0.00163770966289181,0.99418628418154,0.608442091283782,-1.80042280430198,-1.99379596909191,0.00199746793847981,0.995355549942982,0.593477720850566,-2.01789183308593,-2.00002563998855,-0.0180664423629602,0.992402123445343,0.609275543661572,-1.67614908134476,-1.95537171463432,0.00499986575535398,0.99703126367035,0.605788570649324,-1.82701746647202,-1.98814766927433,-0.00484065307308404,1.00406908563371,0.607965427096623,-1.82870907593738,-1.99251464043129,-0.00268893041305643,1.00624309351179,0.598871010970682,-2.08407750315582,-2.00334500017215,-0.00216169404738496,1.00428504272279,0.593714823682947,-2.10365882107076,-2.00399889110238,1,1,1,1,1,1,1,1,1,1
TP849,0,-0.1698636285,-1.1696188075,0.4673636105,1.628963945,0.0358748885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0
TP817,10,-0.605433509,-3.0459396205,0.421222739,1.202649323,-0.8760518125,-0.225085880658178,-1.03740749902537,0.542234677998704,0.100208495261738,-0.360256991467839,-0.166431696620814,-0.452195599022909,0.565738367455059,0.243582939294608,0.15197535725422,-0.283740064695541,-1.62261939902784,0.518730988542349,-0.0431659487711318,-0.872489340189899,-0.14096371240055,-2.16833336659101,0.505452487540796,-0.109697888161512,-0.836526387896087,-0.212361682627309,-1.20129013682405,0.5035500198512,0.520962169247437,0.308395347840724,-0.551233558403731,0.433530056012382,0.602963659359303,0.922153425246891,1.16400954361463,-0.27702653859406,-1.54985324910936,0.518133163799503,0.440108522786531,0.106122875854378,-0.414158693736462,-1.22873257951512,0.538563591161472,0.539049250617664,0.469207270504105,-0.169680524234184,0.255621936815878,0.580473978807355,-0.418756025661797,-0.531399984845652,0.00378276992759507,0.991157506586524,0.63557774693944,-1.16537987235338,-1.83347041670833,0.0357235119160587,-2.32368539387634,0.500768340092284,-0.00273238623788741,-1.4941631815874,-0.236147076295183,-2.19583626542417,0.504352436187756,-0.145420272008709,-1.03859699784262,-0.288793302133951,-1.38665349832847,0.532511356247929,0.421798029142149,0.0838520163878603,-0.311996380616591,-2.01494288669314,0.48744393792791,0.476132184919761,0.18359155520726,-0.151079833427382,-0.290118697539587,0.51788864711958,0.787853781428439,0.876384499260623,-0.61190752152539,0.986219153338943,0.681214660029725,0.934534888917996,1.58624541851489,-0.226077074306415,-0.489902785721842,0.54639853613103,0.779821203710046,1.06801838146732,-0.162574830283821,-0.202278551542882,0.589247079204323,0.54875026148212,1.49187026081275,0.00942036727023027,0.998815127430308,0.630531991572405,-1.29056852260242,-1.86439696733939,0.00581298679750269,0.989614170755627,0.638631219384736,-1.14003874732571,-1.8106680427537,-0.0921333587815237,-2.36661528298289,0.498006280760983,0.439300279271797,-1.19510811225547,0.0220395701745445,-2.15886525229434,0.495962968563826,0.216781334184277,-0.173173796870917,-0.145820891509292,0.0261190150207138,0.572058353856074,0.683262728959776,1.35699037649884,0.0300689558154906,-2.32172384648889,0.523461037153683,-0.695527961242784,-1.85664433099943,-0.273643531827236,-2.11246157610851,0.489211392582821,0.254070557066435,-0.259593803579176,-0.490559595282071,-0.11915904131418,0.524712658688881,0.909771961575786,0.741773668714368,-0.327976002881705,-2.60980371249688,0.489867791467976,0.100395841863016,-0.855772629758562,-0.665742557189103,-2.25518660748736,0.487880103118622,0.529348239753208,-0.553455719804541,-0.348781415738598,-0.487571253798553,0.530415966042304,0.453056471278828,0.801596997648086,0.00175255305768744,0.992700842417421,0.632524274494145,-1.19072099738106,-1.85627279066297,0.163580382613641,-2.28075550476978,0.503530399423585,-0.444765051747571,-1.79321825091933,-0.494333722764911,-2.23280727855401,0.512741903811686,-0.507621878201696,-1.90402019881432,-0.431765712758609,-2.79942601167765,0.492964358639783,0.160333329324522,-1.18928634372312,1,1,1,1,1,1,1,1,1,1
TP801,0,-0.132706798,-2.0317115265,0.4150674215,2.1583424675,-0.8794203215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0
